id,SentLen,omissionRate,nFixations,meanPupilSize,GD,TRT,FFD,SFD,GPT
0,22.0,0.36363636363636365,2.142857142857143,700.6649659863946,110.28571428571429,256.7142857142857,103.71428571428571,55.92857142857143,452.57142857142856
1,22.0,0.3181818181818182,1.4,646.5555555555554,110.13333333333334,140.8,100.6,65.6,204.33333333333334
2,16.0,0.5,1.25,639.5833333333333,164.75,178.875,156.0,138.25,241.625
3,5.0,0.4,2.0,673.5555555555555,109.33333333333333,296.3333333333333,109.33333333333333,54.666666666666664,419.0
4,13.0,0.38461538461538464,1.875,616.4166666666667,140.375,219.375,113.0,25.875,409.375
5,16.0,0.25,1.75,582.8583333333333,136.16666666666666,213.83333333333334,126.58333333333333,49.25,315.6666666666667
6,19.0,0.47368421052631576,1.5,605.9,105.7,150.9,98.9,72.0,214.5
7,11.0,0.18181818181818182,1.7777777777777777,642.6296296296296,88.77777777777777,182.44444444444446,88.77777777777777,42.22222222222222,279.22222222222223
8,28.0,0.42857142857142855,1.125,617.125,104.375,125.9375,104.375,93.6875,163.3125
9,21.0,0.42857142857142855,1.25,626.0416666666666,102.33333333333333,136.83333333333334,102.33333333333333,88.16666666666667,201.5
10,18.0,0.4444444444444444,1.5,633.35,127.2,180.3,127.2,71.6,223.9
11,7.0,0.5714285714285714,3.6666666666666665,647.8055555555555,156.33333333333334,466.3333333333333,126.0,0.0,510.0
12,7.0,0.2857142857142857,2.2,623.4399999999999,110.4,239.6,93.0,41.8,344.0
13,23.0,0.5652173913043478,1.3,652.4333333333334,109.7,141.5,109.7,91.1,192.4
14,8.0,0.5,1.5,605.3333333333334,151.25,236.75,122.75,94.25,344.75
15,21.0,0.5714285714285714,1.3333333333333333,593.6296296296296,143.88888888888889,161.0,116.55555555555556,88.0,202.33333333333334
16,13.0,0.46153846153846156,1.4285714285714286,572.1428571428571,114.28571428571429,149.42857142857142,100.0,53.714285714285715,210.14285714285714
17,36.0,0.5555555555555556,1.3125,581.875,102.125,130.875,102.125,68.3125,196.375
18,28.0,0.5357142857142857,1.1538461538461537,563.7307692307693,108.15384615384616,146.46153846153845,108.15384615384616,93.23076923076923,152.84615384615384
19,25.0,0.44,1.5,553.8511904761905,125.35714285714286,162.85714285714286,113.21428571428571,75.5,217.85714285714286
20,21.0,0.42857142857142855,1.3333333333333333,554.5277777777778,135.83333333333334,166.16666666666666,130.25,104.58333333333333,207.25
21,17.0,0.5294117647058824,1.375,575.0833333333333,119.125,156.625,119.125,89.0,252.75
22,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,6.0,0.3333333333333333,1.75,658.25,104.25,184.0,104.25,20.25,273.75
24,7.0,0.42857142857142855,1.5,661.75,127.0,219.25,127.0,76.75,246.25
25,12.0,0.3333333333333333,1.25,598.6875,105.75,113.125,93.0,70.25,171.75
26,8.0,0.25,1.1666666666666667,581.1666666666666,139.33333333333334,139.33333333333334,121.5,106.0,268.3333333333333
27,10.0,0.2,1.625,593.0208333333334,117.25,181.125,117.25,72.125,273.25
28,9.0,0.2222222222222222,1.1428571428571428,575.9285714285714,106.57142857142857,117.71428571428571,106.57142857142857,93.14285714285714,169.28571428571428
29,27.0,0.5555555555555556,1.5,579.875,118.66666666666667,170.33333333333334,103.16666666666667,67.08333333333333,198.75
30,16.0,0.5,1.625,521.1041666666667,108.5,197.75,108.5,52.0,279.0
31,23.0,0.4782608695652174,1.4166666666666667,487.9583333333333,115.08333333333333,158.16666666666666,115.08333333333333,69.83333333333333,191.08333333333334
32,17.0,0.29411764705882354,1.0833333333333333,517.2083333333334,112.25,120.08333333333333,112.25,105.0,231.08333333333334
33,21.0,0.42857142857142855,1.5,491.7083333333333,98.58333333333333,159.83333333333334,98.58333333333333,51.416666666666664,209.33333333333334
