id,SentLen,omissionRate,nFixations,meanPupilSize,GD,TRT,FFD,SFD,GPT
0,22.0,0.3181818181818182,2.2,309.3833333333333,133.33333333333334,271.6,102.53333333333333,35.86666666666667,326.8666666666667
1,22.0,0.13636363636363635,1.5263157894736843,294.7368421052632,122.89473684210526,166.21052631578948,104.15789473684211,49.0,185.3684210526316
2,16.0,0.1875,1.6923076923076923,302.22435897435895,138.92307692307693,195.92307692307693,114.46153846153847,73.0,230.07692307692307
3,5.0,0.0,2.8,320.5,229.0,503.8,149.4,34.2,581.4
4,13.0,0.23076923076923078,3.6,302.38076923076926,149.2,407.3,111.6,38.8,581.1
5,16.0,0.1875,2.3846153846153846,292.8397435897436,106.84615384615384,288.15384615384613,102.38461538461539,35.46153846153846,314.9230769230769
6,19.0,0.21052631578947367,1.9333333333333333,292.85999999999996,153.53333333333333,223.6,105.33333333333333,47.666666666666664,241.6
7,11.0,0.09090909090909091,1.7,315.78333333333336,152.9,190.4,120.9,60.8,221.5
8,28.0,0.32142857142857145,1.2105263157894737,277.86842105263156,104.52631578947368,121.21052631578948,96.21052631578948,78.05263157894737,161.10526315789474
9,21.0,0.23809523809523808,1.8125,308.94791666666663,165.1875,205.0,128.625,43.375,209.9375
10,18.0,0.2777777777777778,1.6153846153846154,294.85897435897436,137.53846153846155,186.15384615384616,111.38461538461539,66.46153846153847,217.15384615384616
11,7.0,0.2857142857142857,1.8,309.33333333333337,156.4,247.4,115.4,64.8,305.6
12,7.0,0.2857142857142857,2.4,303.46999999999997,167.6,341.8,167.6,134.0,540.6
13,23.0,0.17391304347826086,1.4210526315789473,299.2368421052632,108.73684210526316,142.8421052631579,95.73684210526316,54.36842105263158,228.10526315789474
14,8.0,0.5,1.25,302.5,133.0,265.75,133.0,105.75,265.75
15,21.0,0.23809523809523808,1.625,286.7916666666667,127.0,171.125,99.1875,59.5625,193.4375
16,13.0,0.3076923076923077,1.5555555555555556,281.24074074074076,167.55555555555554,183.22222222222223,125.77777777777777,76.66666666666667,200.33333333333334
17,36.0,0.19444444444444445,1.5517241379310345,274.4971264367816,105.17241379310344,139.3793103448276,86.3103448275862,52.310344827586206,175.17241379310346
18,28.0,0.17857142857142858,1.6956521739130435,282.1811594202898,120.56521739130434,175.0,109.17391304347827,56.34782608695652,188.47826086956522
19,25.0,0.24,1.4736842105263157,282.01754385964915,139.3684210526316,158.78947368421052,107.89473684210526,66.63157894736842,191.89473684210526
20,21.0,0.23809523809523808,1.6875,283.6302083333333,166.3125,234.4375,132.5625,69.4375,234.4375
21,17.0,0.17647058823529413,1.5,289.75,107.21428571428571,168.0,103.57142857142857,62.92857142857143,391.85714285714283
22,16.0,0.1875,2.0,306.2461538461538,117.53846153846153,219.76923076923077,101.23076923076923,40.23076923076923,238.07692307692307
23,6.0,0.16666666666666666,1.0,290.8,208.0,208.0,208.0,208.0,223.4
24,7.0,0.42857142857142855,2.25,305.5,191.0,362.5,170.5,87.5,407.75
25,12.0,0.08333333333333333,1.5454545454545454,279.33333333333337,104.27272727272727,190.72727272727272,104.27272727272727,75.63636363636364,272.27272727272725
26,8.0,0.25,2.1666666666666665,271.3333333333333,143.33333333333334,229.66666666666666,123.0,16.5,270.0
27,10.0,0.2,2.25,269.89583333333337,198.75,263.25,126.75,48.625,280.5
28,9.0,0.2222222222222222,1.5714285714285714,268.7857142857143,136.85714285714286,217.42857142857142,126.85714285714286,35.142857142857146,228.71428571428572
29,27.0,0.2962962962962963,1.4736842105263157,271.43859649122805,114.36842105263158,141.57894736842104,92.36842105263158,57.21052631578947,232.05263157894737
30,16.0,0.4375,1.8888888888888888,271.3518518518519,166.66666666666666,228.66666666666666,109.11111111111111,54.55555555555556,228.66666666666666
31,23.0,0.17391304347826086,1.736842105263158,245.35789473684213,154.0,197.10526315789474,109.78947368421052,46.31578947368421,202.3684210526316
32,17.0,0.23529411764705882,1.6153846153846154,300.65384615384613,126.53846153846153,178.23076923076923,121.46153846153847,70.15384615384616,263.84615384615387
