id,SentLen,omissionRate,nFixations,meanPupilSize,GD,TRT,FFD,SFD,GPT
0,22.0,0.13636363636363635,3.3684210526315788,1055.2092731829573,180.6315789473684,452.10526315789474,136.1578947368421,11.263157894736842,480.89473684210526
1,22.0,0.22727272727272727,1.8823529411764706,1017.9558823529412,220.05882352941177,269.11764705882354,138.94117647058823,56.1764705882353,277.29411764705884
2,16.0,0.1875,2.923076923076923,1082.9410256410256,153.0,339.7692307692308,126.84615384615384,14.153846153846153,374.0
3,5.0,0.0,3.4,1097.2766666666666,260.2,424.6,155.6,0.0,436.4
4,13.0,0.23076923076923078,3.2,988.9444444444446,204.3,415.2,135.1,49.5,703.5
5,16.0,0.125,2.5714285714285716,1050.029761904762,274.35714285714283,362.92857142857144,121.85714285714286,38.0,433.14285714285717
6,19.0,0.3684210526315789,2.0,1016.4111111111112,220.33333333333334,272.4166666666667,148.25,74.08333333333333,285.75
7,11.0,0.2727272727272727,2.875,1093.4857142857143,184.375,362.625,141.375,33.75,440.875
8,28.0,0.32142857142857145,1.263157894736842,1038.2894736842106,162.1578947368421,169.05263157894737,133.73684210526315,116.0,177.47368421052633
9,21.0,0.23809523809523808,5.625,1010.9667906746032,241.4375,781.25,154.5625,7.625,945.0625
10,18.0,0.2777777777777778,1.5384615384615385,1109.4679487179487,151.69230769230768,202.3846153846154,138.07692307692307,102.92307692307692,223.69230769230768
11,7.0,0.5714285714285714,2.0,1203.0555555555557,230.0,269.6666666666667,149.33333333333334,27.666666666666668,269.6666666666667
12,7.0,0.14285714285714285,3.5,1089.3238095238094,180.0,447.1666666666667,116.5,48.333333333333336,477.0
13,23.0,0.08695652173913043,2.619047619047619,1049.5785714285714,169.61904761904762,354.04761904761904,123.33333333333333,25.61904761904762,466.2857142857143
14,8.0,0.375,1.6,1143.7,127.4,171.2,93.4,32.6,185.2
15,21.0,0.2857142857142857,1.1333333333333333,1146.5555555555554,125.66666666666667,148.66666666666666,125.66666666666667,119.8,148.66666666666666
16,13.0,0.23076923076923078,1.9,1066.85,200.3,226.9,117.6,67.6,253.4
17,36.0,0.2777777777777778,1.8076923076923077,971.75,173.23076923076923,231.8846153846154,121.92307692307692,58.84615384615385,399.03846153846155
18,28.0,0.2857142857142857,1.75,951.9375,188.85,224.15,127.55,70.7,224.15
19,25.0,0.2,1.75,911.1875,184.1,235.5,134.7,78.15,264.85
20,21.0,0.19047619047619047,1.8823529411764706,1033.3235294117649,162.64705882352942,224.88235294117646,121.47058823529412,69.29411764705883,236.0
21,17.0,0.35294117647058826,1.2727272727272727,995.8181818181819,171.0909090909091,171.0909090909091,143.8181818181818,110.72727272727273,218.36363636363637
22,16.0,0.0625,2.7333333333333334,997.9400000000002,152.73333333333332,337.53333333333336,136.0,46.13333333333333,400.06666666666666
23,6.0,0.0,2.1666666666666665,1043.9305555555554,147.66666666666666,248.33333333333334,124.0,40.833333333333336,333.1666666666667
24,7.0,0.2857142857142857,2.2,1180.5333333333333,184.6,266.2,114.2,53.8,292.2
25,12.0,0.3333333333333333,1.75,1097.375,174.375,211.5,127.75,83.25,211.5
26,8.0,0.25,2.1666666666666665,1136.9722222222222,128.83333333333334,245.66666666666666,128.83333333333334,46.666666666666664,292.3333333333333
27,10.0,0.1,3.3333333333333335,1101.916666666667,184.11111111111111,394.6666666666667,144.88888888888889,29.0,423.6666666666667
