id,SentLen,omissionRate,nFixations,meanPupilSize,GD,TRT,FFD,SFD,GPT
0,22.0,0.13636363636363635,2.3684210526315788,952.4438596491228,186.1578947368421,314.5263157894737,130.52631578947367,30.736842105263158,345.0
1,22.0,0.09090909090909091,2.05,942.0895833333334,218.25,246.55,110.85,47.1,260.55
2,16.0,0.25,1.6666666666666667,934.625,183.16666666666666,230.66666666666666,153.33333333333334,68.66666666666667,288.4166666666667
3,5.0,0.0,4.2,968.6183333333335,314.2,626.4,219.0,0.0,626.4
4,13.0,0.23076923076923078,2.9,935.9833333333333,276.9,385.3,153.9,75.8,625.8
5,16.0,0.125,2.357142857142857,950.9809523809524,215.78571428571428,342.64285714285717,147.28571428571428,33.714285714285715,388.2857142857143
6,19.0,0.2631578947368421,1.6428571428571428,967.1666666666666,188.85714285714286,234.0,125.0,64.07142857142857,234.0
7,11.0,0.09090909090909091,1.3,962.25,145.9,183.9,126.0,92.1,203.5
8,28.0,0.14285714285714285,1.7916666666666667,954.763888888889,129.20833333333334,213.20833333333334,115.875,61.041666666666664,229.33333333333334
9,21.0,0.047619047619047616,3.25,916.5101190476191,258.8,433.35,140.55,28.35,444.3
10,18.0,0.1111111111111111,1.9375,958.578125,155.0,256.6875,139.1875,95.1875,263.0625
11,7.0,0.2857142857142857,2.0,1010.2666666666667,152.6,246.0,106.4,46.0,246.0
12,7.0,0.14285714285714285,2.5,959.8541666666666,260.6666666666667,343.0,177.0,119.33333333333333,374.5
13,23.0,0.17391304347826086,1.631578947368421,951.8421052631579,159.78947368421052,196.42105263157896,112.15789473684211,55.473684210526315,214.73684210526315
14,8.0,0.25,1.5,979.4722222222222,161.16666666666666,176.66666666666666,122.0,90.0,210.16666666666666
15,21.0,0.14285714285714285,2.0555555555555554,955.2222222222222,131.61111111111111,221.27777777777777,127.0,29.833333333333332,248.16666666666666
16,13.0,0.07692307692307693,2.1666666666666665,977.7722222222222,172.75,281.4166666666667,129.58333333333334,34.833333333333336,281.4166666666667
17,36.0,0.2777777777777778,2.0,1017.7192307692308,162.92307692307693,237.46153846153845,106.3076923076923,50.07692307692308,295.34615384615387
18,28.0,0.10714285714285714,2.96,947.6642857142856,180.88,397.48,148.36,44.28,434.0
19,25.0,0.2,1.7,987.6333333333332,152.0,213.65,125.9,67.4,252.95
20,21.0,0.19047619047619047,1.9411764705882353,960.4509803921568,155.7058823529412,239.05882352941177,129.2941176470588,70.82352941176471,245.7058823529412
21,17.0,0.29411764705882354,1.0833333333333333,997.1666666666666,120.16666666666667,120.16666666666667,111.25,102.75,152.75
22,16.0,0.0625,2.2,953.1577777777778,165.46666666666667,274.53333333333336,122.8,28.666666666666668,313.1333333333333
23,6.0,0.3333333333333333,2.0,945.25,147.75,262.0,118.5,25.5,309.75
24,7.0,0.2857142857142857,2.2,1016.9,207.4,406.8,165.2,19.0,464.2
25,12.0,0.0,1.9166666666666667,981.7916666666666,147.75,238.58333333333334,126.5,38.0,280.3333333333333
26,8.0,0.25,1.3333333333333333,899.75,155.66666666666666,187.66666666666666,118.0,94.66666666666667,260.0
27,10.0,0.0,1.4,1004.45,154.9,200.2,122.8,78.7,200.2
28,9.0,0.3333333333333333,1.1666666666666667,1018.4166666666666,153.83333333333334,153.83333333333334,101.33333333333333,83.5,224.16666666666666
29,27.0,0.14814814814814814,1.3043478260869565,965.0652173913044,107.65217391304348,128.6086956521739,95.08695652173913,72.82608695652173,142.43478260869566
30,16.0,0.125,2.0,986.9047619047618,171.21428571428572,251.92857142857142,116.28571428571429,39.92857142857143,251.92857142857142
31,23.0,0.043478260869565216,1.5454545454545454,940.0303030303029,182.72727272727272,218.54545454545453,116.31818181818181,73.63636363636364,245.54545454545453
32,17.0,0.11764705882352941,1.9333333333333333,943.1388888888888,125.86666666666666,208.93333333333334,113.46666666666667,47.8,232.46666666666667
33,21.0,0.19047619047619047,1.411764705882353,993.2843137254904,138.47058823529412,181.88235294117646,128.1764705882353,73.70588235294117,255.7058823529412
34,5.0,0.2,2.75,957.7083333333334,260.0,301.0,99.75,33.25,301.0
35,26.0,0.19230769230769232,3.0,987.2372448979593,203.04761904761904,367.0,128.14285714285714,15.476190476190476,388.42857142857144
36,28.0,0.32142857142857145,2.0,1025.078947368421,189.94736842105263,246.42105263157896,117.52631578947368,69.73684210526316,281.8421052631579
37,11.0,0.09090909090909091,1.3,1028.1,127.0,173.4,120.1,92.2,183.4
38,22.0,0.2727272727272727,1.5,1019.5,149.5,166.4375,102.4375,83.4375,172.1875
39,17.0,0.29411764705882354,1.25,1081.3472222222224,120.0,146.66666666666666,105.25,89.58333333333333,146.66666666666666
40,3.0,0.0,2.6666666666666665,1153.25,266.0,342.0,130.0,0.0,384.0
41,6.0,0.0,1.6666666666666667,1075.7083333333333,195.5,224.16666666666666,135.33333333333334,101.5,224.16666666666666
42,9.0,0.1111111111111111,2.5,1084.6750000000002,146.25,306.25,103.125,38.25,322.0
43,6.0,0.16666666666666666,1.4,1159.4,129.6,170.8,129.6,85.6,237.6
44,11.0,0.18181818181818182,2.111111111111111,1066.6666666666667,166.66666666666666,274.3333333333333,142.77777777777777,30.88888888888889,312.77777777777777
45,19.0,0.3157894736842105,3.0,1001.7948717948716,245.46153846153845,395.0,159.23076923076923,20.153846153846153,406.6923076923077
46,11.0,0.09090909090909091,1.5,996.35,135.1,198.0,125.9,92.4,237.1
47,7.0,0.2857142857142857,2.0,1009.6,111.4,263.4,111.4,45.2,263.4
48,12.0,0.16666666666666666,1.7,1046.2666666666667,119.3,202.3,99.0,30.4,221.4
49,9.0,0.0,2.2222222222222223,924.8148148148149,122.55555555555556,237.66666666666666,107.33333333333333,64.22222222222223,271.6666666666667
50,6.0,0.16666666666666666,2.4,964.6,128.4,333.8,128.4,26.6,333.8
51,29.0,0.1724137931034483,1.7916666666666667,938.4812499999999,154.70833333333334,212.08333333333334,101.70833333333333,48.541666666666664,229.04166666666666
52,23.0,0.17391304347826086,1.3157894736842106,972.4473684210526,112.73684210526316,133.73684210526315,101.26315789473684,64.78947368421052,172.31578947368422
53,10.0,0.2,2.0,973.71875,136.125,212.875,97.5,31.5,224.875
54,24.0,0.20833333333333334,1.5789473684210527,966.0701754385964,143.0,188.21052631578948,99.78947368421052,57.36842105263158,199.42105263157896
55,31.0,0.2903225806451613,1.7727272727272727,918.125,174.95454545454547,218.63636363636363,114.63636363636364,64.54545454545455,225.22727272727272
56,9.0,0.2222222222222222,1.4285714285714286,964.9285714285714,147.14285714285714,172.85714285714286,118.85714285714286,57.57142857142857,183.42857142857142
57,13.0,0.3076923076923077,1.6666666666666667,1010.5,163.0,232.33333333333334,132.11111111111111,96.11111111111111,254.33333333333334
58,5.0,0.2,3.0,948.6416666666667,163.0,454.0,163.0,0.0,454.0
59,12.0,0.25,1.3333333333333333,962.0555555555555,177.66666666666666,202.44444444444446,154.88888888888889,145.66666666666666,276.77777777777777
60,16.0,0.1875,1.7692307692307692,943.7179487179486,247.53846153846155,266.61538461538464,133.84615384615384,78.38461538461539,291.0769230769231
61,33.0,0.18181818181818182,1.7037037037037037,897.0395061728394,175.11111111111111,195.07407407407408,118.33333333333333,64.77777777777777,208.62962962962962
62,26.0,0.19230769230769232,1.8095238095238095,933.3373015873017,135.66666666666666,202.33333333333334,120.23809523809524,62.095238095238095,210.9047619047619
63,7.0,0.2857142857142857,2.2,942.6666666666667,192.6,390.2,165.0,59.8,390.2
64,13.0,0.23076923076923078,1.3,958.45,141.8,169.6,128.8,94.6,179.9
65,22.0,0.36363636363636365,1.2857142857142858,951.3690476190476,149.92857142857142,166.64285714285714,134.85714285714286,107.57142857142857,175.5
66,11.0,0.18181818181818182,2.3333333333333335,952.6111111111111,239.0,329.8888888888889,118.44444444444444,34.22222222222222,352.6666666666667
67,14.0,0.35714285714285715,1.8888888888888888,970.4259259259258,168.0,242.66666666666666,100.55555555555556,35.44444444444444,276.0
68,28.0,0.21428571428571427,1.6363636363636365,934.75,160.86363636363637,198.13636363636363,119.86363636363636,89.77272727272727,206.4090909090909
69,40.0,0.1,2.0555555555555554,935.0277777777778,132.22222222222223,224.13888888888889,117.55555555555556,38.138888888888886,267.30555555555554
70,33.0,0.21212121212121213,1.5,942.7115384615385,128.19230769230768,178.42307692307693,112.53846153846153,67.73076923076923,198.46153846153845
71,29.0,0.20689655172413793,1.608695652173913,937.5782608695652,151.08695652173913,206.34782608695653,132.69565217391303,87.17391304347827,220.08695652173913
72,16.0,0.25,1.25,963.0,180.16666666666666,187.66666666666666,161.5,126.5,194.91666666666666
73,19.0,0.21052631578947367,1.2666666666666666,978.4666666666667,123.8,169.53333333333333,123.8,79.13333333333334,184.0
74,24.0,0.16666666666666666,2.0,918.4684523809523,167.9,269.05,142.05,83.3,287.75
75,14.0,0.14285714285714285,2.5,950.1944444444445,151.83333333333334,312.25,115.5,34.916666666666664,363.3333333333333
76,13.0,0.15384615384615385,1.8181818181818181,958.6060606060605,150.54545454545453,227.1818181818182,142.1818181818182,73.0909090909091,240.0909090909091
77,24.0,0.20833333333333334,1.631578947368421,966.6535087719298,151.73684210526315,202.0,135.78947368421052,60.10526315789474,208.1578947368421
78,13.0,0.38461538461538464,1.375,1015.1875,129.875,167.75,103.375,67.375,167.75
79,9.0,0.2222222222222222,3.142857142857143,1087.9785714285713,168.57142857142858,391.57142857142856,102.0,10.0,402.7142857142857
80,5.0,0.4,3.3333333333333335,1139.111111111111,271.6666666666667,392.0,94.0,35.333333333333336,392.0
81,23.0,0.391304347826087,1.4285714285714286,1010.9642857142857,153.14285714285714,159.21428571428572,99.5,57.785714285714285,167.07142857142858
82,12.0,0.25,1.5555555555555556,1055.1851851851852,162.22222222222223,196.33333333333334,134.55555555555554,96.44444444444444,348.8888888888889
83,13.0,0.23076923076923078,1.5,1001.4166666666667,209.9,217.8,144.1,74.1,242.7
84,36.0,0.16666666666666666,1.2333333333333334,992.3,126.03333333333333,130.7,94.86666666666666,81.73333333333333,164.43333333333334
85,23.0,0.2608695652173913,1.9411764705882353,989.1372549019609,165.7058823529412,228.11764705882354,117.94117647058823,40.76470588235294,255.76470588235293
86,15.0,0.3333333333333333,1.8,1036.9833333333331,108.0,213.2,91.2,65.1,246.6
87,18.0,0.3333333333333333,1.4166666666666667,1007.5555555555557,123.91666666666667,163.41666666666666,105.25,90.33333333333333,172.08333333333334
88,20.0,0.3,1.4285714285714286,1000.3928571428571,130.57142857142858,158.21428571428572,111.42857142857143,79.0,167.28571428571428
89,5.0,0.4,2.3333333333333335,1059.9166666666667,307.6666666666667,446.0,120.66666666666667,35.0,446.0
90,14.0,0.21428571428571427,1.4545454545454546,1014.5681818181819,140.27272727272728,171.0,106.0909090909091,85.27272727272727,184.1818181818182
91,26.0,0.3076923076923077,1.2222222222222223,993.5277777777778,158.66666666666666,158.66666666666666,128.66666666666666,110.22222222222223,187.5
92,26.0,0.15384615384615385,1.3181818181818181,939.3484848484849,143.95454545454547,150.1818181818182,106.77272727272727,80.0,176.4090909090909
93,10.0,0.3,1.7142857142857142,1000.5,134.0,231.42857142857142,134.0,45.857142857142854,231.42857142857142
94,8.0,0.25,1.1666666666666667,1022.0833333333334,119.83333333333333,155.5,119.83333333333333,111.5,204.33333333333334
95,21.0,0.23809523809523808,1.1875,1018.96875,109.9375,148.875,109.9375,106.625,155.9375
96,21.0,0.23809523809523808,1.5,976.3958333333334,183.6875,192.1875,128.875,87.625,202.6875
97,4.0,0.0,2.0,1054.3333333333333,171.0,354.5,171.0,111.75,354.5
98,23.0,0.2608695652173913,1.4705882352941178,966.4117647058823,125.29411764705883,143.8235294117647,90.23529411764706,50.1764705882353,159.41176470588235
99,16.0,0.1875,2.769230769230769,995.4083333333333,157.0,441.9230769230769,107.76923076923077,44.15384615384615,462.6923076923077
100,23.0,0.17391304347826086,1.894736842105263,1006.1802631578947,146.8421052631579,220.26315789473685,99.63157894736842,57.94736842105263,243.3684210526316
101,20.0,0.2,2.0625,957.4062499999999,140.5,221.5625,102.3125,35.1875,262.9375
102,11.0,0.2727272727272727,1.625,949.5625,154.0,220.875,135.375,83.25,240.875
103,28.0,0.10714285714285714,1.68,921.1533333333333,127.64,175.48,109.0,51.04,239.48
104,20.0,0.0,2.7,887.4770238095238,193.75,399.4,127.55,44.6,490.45
105,13.0,0.23076923076923078,1.5,968.0166666666667,151.3,151.3,88.3,49.4,184.3
106,27.0,0.3333333333333333,1.2222222222222223,937.7222222222222,126.83333333333333,135.44444444444446,108.05555555555556,91.38888888888889,135.44444444444446
107,15.0,0.13333333333333333,1.4615384615384615,922.2692307692307,126.61538461538461,169.23076923076923,105.61538461538461,53.46153846153846,201.15384615384616
108,13.0,0.3076923076923077,1.2222222222222223,950.8888888888889,116.88888888888889,142.88888888888889,116.88888888888889,96.66666666666667,242.88888888888889
109,23.0,0.17391304347826086,1.4210526315789473,891.2368421052631,174.31578947368422,174.31578947368422,100.0,70.10526315789474,207.0
110,14.0,0.21428571428571427,1.0909090909090908,914.9090909090909,106.18181818181819,106.18181818181819,98.36363636363636,91.63636363636364,157.63636363636363
111,10.0,0.4,1.5,951.3333333333334,127.66666666666667,198.83333333333334,127.66666666666667,84.16666666666667,198.83333333333334
112,20.0,0.15,2.2941176470588234,940.6999999999999,150.11764705882354,283.2352941176471,126.58823529411765,60.88235294117647,313.3529411764706
113,20.0,0.15,1.588235294117647,910.1176470588235,162.23529411764707,212.1764705882353,122.94117647058823,82.05882352941177,220.47058823529412
114,21.0,0.047619047619047616,1.7,923.1375,143.0,199.35,126.35,77.4,235.9
115,20.0,0.2,1.5,948.5416666666666,125.1875,152.5,102.6875,60.375,157.8125
116,17.0,0.23529411764705882,1.5384615384615385,990.5769230769231,97.84615384615384,157.0,97.84615384615384,50.23076923076923,172.53846153846155
117,25.0,0.24,1.4210526315789473,935.3947368421053,160.05263157894737,178.78947368421052,125.10526315789474,96.6842105263158,188.57894736842104
118,14.0,0.42857142857142855,1.375,976.5625,132.5,169.25,108.875,75.625,169.25
119,28.0,0.32142857142857145,1.105263157894737,966.8157894736842,96.52631578947368,100.3157894736842,92.73684210526316,86.10526315789474,107.78947368421052
120,29.0,0.27586206896551724,1.0476190476190477,955.5,107.66666666666667,112.04761904761905,107.66666666666667,103.0952380952381,125.61904761904762
121,13.0,0.15384615384615385,1.9090909090909092,942.3409090909091,162.36363636363637,221.54545454545453,127.45454545454545,63.0,276.3636363636364
122,9.0,0.2222222222222222,1.4285714285714286,959.0238095238094,162.42857142857142,200.85714285714286,126.57142857142857,101.57142857142857,200.85714285714286
123,14.0,0.21428571428571427,1.6363636363636365,948.3939393939395,141.0909090909091,207.63636363636363,131.1818181818182,75.54545454545455,229.0909090909091
124,11.0,0.18181818181818182,1.6666666666666667,981.6851851851851,146.33333333333334,253.55555555555554,121.77777777777777,69.55555555555556,272.77777777777777
125,13.0,0.38461538461538464,1.625,991.7708333333333,147.5,182.875,91.25,49.25,182.875
126,6.0,0.16666666666666666,2.6,994.74,164.0,376.6,126.6,0.0,516.6
127,32.0,0.28125,1.391304347826087,998.4782608695652,114.8695652173913,160.2608695652174,107.8695652173913,75.17391304347827,188.91304347826087
128,15.0,0.2,1.4166666666666667,995.5555555555555,142.83333333333334,184.91666666666666,137.25,103.0,199.41666666666666
129,26.0,0.15384615384615385,1.9545454545454546,891.8189393939396,218.54545454545453,281.8636363636364,133.77272727272728,64.13636363636364,294.95454545454544
130,35.0,0.2571428571428571,1.2307692307692308,964.4230769230769,111.15384615384616,130.0,104.84615384615384,80.11538461538461,152.73076923076923
131,13.0,0.3076923076923077,1.7777777777777777,969.4074074074074,159.55555555555554,213.0,119.22222222222223,67.11111111111111,234.33333333333334
132,18.0,0.3333333333333333,1.3333333333333333,984.375,105.5,134.91666666666666,100.5,72.25,154.5
133,13.0,0.3076923076923077,1.7777777777777777,994.5555555555555,112.66666666666667,191.22222222222223,100.33333333333333,31.0,219.33333333333334
134,18.0,0.2777777777777778,1.5384615384615385,989.3589743589745,104.15384615384616,179.0,91.3076923076923,59.07692307692308,179.0
135,3.0,0.3333333333333333,2.5,979.25,374.5,494.0,253.0,133.0,494.0
136,9.0,0.2222222222222222,1.5714285714285714,1008.1785714285714,117.28571428571429,182.0,106.42857142857143,85.42857142857143,182.0
137,31.0,0.2903225806451613,1.5454545454545454,987.7659090909091,123.63636363636364,152.13636363636363,100.18181818181819,72.18181818181819,152.13636363636363
138,27.0,0.18518518518518517,1.5,975.1363636363636,135.45454545454547,169.04545454545453,104.86363636363636,66.54545454545455,181.86363636363637
139,16.0,0.1875,1.6923076923076923,980.6089743589744,112.92307692307692,174.07692307692307,106.46153846153847,59.76923076923077,258.9230769230769
140,26.0,0.19230769230769232,1.5714285714285714,946.420634920635,134.66666666666666,173.76190476190476,111.23809523809524,69.0952380952381,208.33333333333334
