id,SentLen,omissionRate,nFixations,meanPupilSize,GD,TRT,FFD,SFD,GPT
0,22.0,0.22727272727272727,1.5294117647058822,901.3186274509803,114.6470588235294,160.05882352941177,93.3529411764706,65.58823529411765,160.05882352941177
1,22.0,0.13636363636363635,1.368421052631579,829.5964912280702,136.31578947368422,156.31578947368422,116.42105263157895,75.47368421052632,162.1578947368421
2,16.0,0.25,1.1666666666666667,833.8333333333334,116.66666666666667,127.91666666666667,111.0,98.0,147.66666666666666
3,5.0,0.0,2.2,889.9,124.4,235.2,124.4,20.6,235.2
4,13.0,0.23076923076923078,2.1,924.8083333333332,132.6,217.4,109.8,51.4,227.4
5,16.0,0.3125,1.3636363636363635,898.7727272727273,152.0909090909091,152.0909090909091,114.36363636363636,80.63636363636364,152.0909090909091
6,19.0,0.10526315789473684,1.2352941176470589,887.7647058823529,136.88235294117646,143.58823529411765,125.47058823529412,94.58823529411765,147.94117647058823
7,11.0,0.45454545454545453,1.5,926.5,152.5,172.0,129.66666666666666,74.0,172.0
8,28.0,0.21428571428571427,1.1818181818181819,889.2272727272727,116.5,120.54545454545455,102.0,86.95454545454545,136.95454545454547
9,21.0,0.14285714285714285,1.3333333333333333,852.3333333333334,118.05555555555556,149.77777777777777,110.61111111111111,82.22222222222223,149.77777777777777
10,18.0,0.2777777777777778,1.4615384615384615,909.2820512820513,111.92307692307692,166.07692307692307,107.92307692307692,69.6923076923077,171.07692307692307
11,7.0,0.0,1.0,878.4285714285714,134.71428571428572,134.71428571428572,134.71428571428572,134.71428571428572,144.28571428571428
12,7.0,0.14285714285714285,2.0,986.3333333333334,138.0,283.5,120.33333333333333,57.0,322.6666666666667
13,23.0,0.17391304347826086,1.2105263157894737,986.8157894736842,113.52631578947368,126.78947368421052,100.36842105263158,82.47368421052632,126.78947368421052
14,8.0,0.25,2.0,940.1666666666666,102.16666666666667,210.16666666666666,102.16666666666667,50.5,210.16666666666666
15,21.0,0.2857142857142857,1.2666666666666666,934.0,87.0,99.4,78.06666666666666,57.733333333333334,107.4
16,13.0,0.23076923076923078,1.6,884.7833333333334,142.9,165.9,117.1,65.3,184.5
17,36.0,0.3055555555555556,1.4,935.9666666666666,131.68,152.72,111.16,63.08,245.48
18,28.0,0.32142857142857145,1.6842105263157894,845.3333333333335,146.05263157894737,189.0,117.89473684210526,63.0,260.6842105263158
19,25.0,0.04,1.25,848.9583333333334,120.375,123.375,98.08333333333333,75.58333333333333,131.20833333333334
20,21.0,0.2857142857142857,1.6,858.5,188.86666666666667,194.53333333333333,115.6,59.4,304.1333333333333
21,17.0,0.35294117647058826,1.3636363636363635,921.0454545454545,133.63636363636363,133.63636363636363,107.0,69.81818181818181,151.36363636363637
22,16.0,0.3125,1.7272727272727273,1004.9545454545456,139.63636363636363,177.36363636363637,103.72727272727273,45.45454545454545,177.36363636363637
23,6.0,0.16666666666666666,2.0,906.2333333333332,111.8,209.2,101.6,17.6,259.2
24,7.0,0.0,2.4285714285714284,948.1214285714286,158.85714285714286,261.14285714285717,109.71428571428571,20.0,315.14285714285717
25,12.0,0.25,1.8888888888888888,954.4444444444445,160.88888888888889,215.22222222222223,117.66666666666667,50.55555555555556,215.22222222222223
26,8.0,0.25,2.0,1084.9722222222222,118.33333333333333,192.83333333333334,81.66666666666667,24.666666666666668,260.8333333333333
27,10.0,0.2,1.375,1019.1875,160.25,160.25,103.25,75.125,171.125
28,9.0,0.2222222222222222,1.2857142857142858,979.1904761904763,138.0,167.57142857142858,119.42857142857143,88.42857142857143,182.71428571428572
29,27.0,0.37037037037037035,1.4705882352941178,988.1029411764706,100.88235294117646,135.2941176470588,82.3529411764706,53.76470588235294,138.58823529411765
30,16.0,0.25,1.25,929.4166666666666,117.33333333333333,127.33333333333333,103.58333333333333,71.08333333333333,127.33333333333333
31,23.0,0.13043478260869565,1.15,877.425,123.95,123.95,112.65,94.3,123.95
32,17.0,0.29411764705882354,1.5833333333333333,938.2916666666666,150.5,195.75,120.5,72.83333333333333,195.75
33,21.0,0.3333333333333333,1.0,888.6428571428571,106.78571428571429,106.78571428571429,106.78571428571429,106.78571428571429,106.78571428571429
34,5.0,0.0,2.0,832.1166666666666,154.0,235.6,126.0,77.0,235.6
35,26.0,0.23076923076923078,1.25,861.05,126.85,133.05,99.85,75.55,150.3
36,28.0,0.21428571428571427,1.2272727272727273,893.9772727272727,121.27272727272727,121.27272727272727,101.13636363636364,75.68181818181819,121.27272727272727
37,11.0,0.18181818181818182,1.1111111111111112,903.6111111111111,133.22222222222223,133.22222222222223,124.55555555555556,108.22222222222223,133.22222222222223
38,22.0,0.2727272727272727,1.75,936.7083333333334,130.1875,176.3125,110.9375,69.125,303.25
