id,SentLen,omissionRate,nFixations,meanPupilSize,GD,TRT,FFD,SFD,GPT
0,22.0,0.36363636363636365,2.142857142857143,1246.4761904761904,140.85714285714286,241.35714285714286,120.78571428571429,41.214285714285715,396.07142857142856
1,22.0,0.36363636363636365,1.3571428571428572,1203.267857142857,117.28571428571429,150.07142857142858,109.78571428571429,80.0,268.0
2,16.0,0.1875,2.1538461538461537,1222.0256410256409,117.92307692307692,234.69230769230768,117.92307692307692,48.30769230769231,486.46153846153845
3,5.0,0.2,3.0,1232.125,159.0,361.25,95.75,22.75,361.25
4,13.0,0.15384615384615385,2.5454545454545454,1239.4675324675325,140.9090909090909,279.3636363636364,95.72727272727273,37.81818181818182,369.6363636363636
5,16.0,0.0625,2.466666666666667,1187.9955555555555,114.26666666666667,268.46666666666664,98.13333333333334,42.06666666666667,368.53333333333336
6,19.0,0.42105263157894735,2.0,1228.5151515151517,160.72727272727272,233.36363636363637,118.72727272727273,72.36363636363636,288.3636363636364
7,11.0,0.5454545454545454,2.2,1201.2533333333333,194.2,226.4,95.0,53.8,279.6
8,28.0,0.39285714285714285,1.3529411764705883,1184.764705882353,103.11764705882354,140.88235294117646,103.11764705882354,75.58823529411765,170.11764705882354
9,21.0,0.19047619047619047,3.588235294117647,1177.4627450980392,148.7058823529412,403.2352941176471,112.47058823529412,39.76470588235294,445.70588235294116
10,18.0,0.5,1.7777777777777777,1303.9351851851852,143.66666666666666,200.44444444444446,126.0,74.44444444444444,215.33333333333334
11,7.0,0.42857142857142855,2.0,1238.125,159.0,239.75,159.0,106.0,345.75
12,7.0,0.42857142857142855,2.0,1277.9583333333333,106.75,213.0,106.75,27.5,245.25
13,23.0,0.2608695652173913,1.8823529411764706,1248.4754901960787,117.23529411764706,213.47058823529412,106.17647058823529,45.588235294117645,343.2352941176471
14,8.0,0.5,2.25,1185.125,79.0,243.25,79.0,17.0,300.5
15,21.0,0.42857142857142855,1.25,1201.9305555555554,112.91666666666667,139.91666666666666,112.91666666666667,100.58333333333333,202.83333333333334
16,13.0,0.38461538461538464,1.625,1266.0625,109.0,191.5,109.0,34.0,243.125
17,36.0,0.2777777777777778,1.4615384615384615,1234.4615384615386,111.26923076923077,160.69230769230768,108.8076923076923,70.46153846153847,200.34615384615384
18,28.0,0.42857142857142855,1.5,1209.6666666666665,110.1875,160.0625,91.9375,51.5,190.1875
19,25.0,0.44,1.5,1191.4166666666665,102.14285714285714,153.71428571428572,93.85714285714286,64.5,205.64285714285714
20,21.0,0.47619047619047616,1.9090909090909092,1180.719696969697,127.81818181818181,212.72727272727272,115.81818181818181,70.18181818181819,231.8181818181818
21,17.0,0.5294117647058824,1.125,1204.75,168.75,185.625,168.75,158.5,380.25
22,16.0,0.1875,1.5384615384615385,1246.525641025641,100.15384615384616,161.30769230769232,100.15384615384616,67.07692307692308,246.23076923076923
23,6.0,0.5,1.6666666666666667,1179.8333333333333,160.33333333333334,247.0,160.33333333333334,79.66666666666667,326.6666666666667
24,7.0,0.42857142857142855,2.25,1246.25,103.25,298.25,103.25,0.0,319.75
25,12.0,0.4166666666666667,2.0,1152.952380952381,159.14285714285714,233.42857142857142,122.42857142857143,55.714285714285715,301.14285714285717
26,8.0,0.375,2.2,1205.3666666666666,104.6,268.4,104.6,28.4,383.0
27,10.0,0.5,2.2,1189.8,106.2,216.4,91.6,21.0,216.4
28,9.0,0.2222222222222222,1.5714285714285714,1181.142857142857,110.0,190.28571428571428,110.0,68.85714285714286,296.2857142857143
29,27.0,0.4444444444444444,1.4,1275.3166666666666,131.13333333333333,171.0,117.26666666666667,75.4,270.0
30,16.0,0.5,1.0,1240.625,110.375,110.375,110.375,110.375,180.625
31,23.0,0.2608695652173913,1.9411764705882353,1204.520588235294,107.23529411764706,225.58823529411765,103.11764705882354,40.705882352941174,267.88235294117646
32,17.0,0.4117647058823529,1.5,1192.45,127.6,163.8,103.3,67.3,216.5
